Season,Home Team,Away Team,Home Goals,Away Goals,Home Team ELO,Away Team ELO,Home XG,Away XG,Home XGA,Away XGA,Home Win Percentage,Home Draw Percentage,Away Win Percentage,Away Draw Percentage,Home Team Form,Away Team Form,Home Team Cumulative Points,Away Team Cumulative Points,Winner
2022-2023,Aston Villa,Southampton,1,0,1520,1507,54.0,54.0,36.0,83.0,34.0,28.45,30.94,27.13,0.26666666666666666,0.4666666666666667,4,7,1
2022-2023,Nott'ham Forest,Fulham,2,3,1425,1481,35.0,68.0,39.0,71.0,29.9,29.41,28.47,27.08,0.26666666666666666,0.4666666666666667,4,8,-1
2022-2023,Wolves,Manchester City,0,3,1532,1859,35.0,63.0,88.0,33.0,29.35,26.13,49.28,21.9,0.4,0.7333333333333333,6,14,-1
2022-2023,Newcastle Utd,Bournemouth,1,1,1629,1487,72.0,35.0,42.0,87.0,36.83,25.77,29.59,22.45,0.26666666666666666,0.26666666666666666,7,7,0
2022-2023,Tottenham,Leicester City,6,2,1730,1532,58.0,51.0,46.0,67.0,43.7,24.44,33.82,26.05,0.7333333333333333,0.0,14,1,1
2022-2023,Brentford,Arsenal,0,3,1565,1707,60.0,50.0,77.0,45.0,34.09,22.73,53.89,24.53,0.5333333333333333,0.8,9,15,-1
2022-2023,Everton,West Ham,1,0,1513,1562,41.0,69.0,52.0,55.0,36.1,27.98,33.53,25.35,0.26666666666666666,0.26666666666666666,4,4,1
2022-2023,Arsenal,Tottenham,3,1,1717,1738,77.0,45.0,59.0,50.0,53.93,24.5,43.74,24.42,0.8,0.8666666666666667,18,17,1
2022-2023,Southampton,Everton,1,2,1492,1531,36.0,83.0,41.0,69.0,30.91,27.1,36.15,27.96,0.4,0.4666666666666667,7,7,-1
2022-2023,Crystal Palace,Chelsea,1,2,1586,1686,44.0,62.0,52.0,54.0,28.74,25.98,53.63,24.61,0.4,0.4666666666666667,6,10,-1
2022-2023,Liverpool,Brighton,3,3,1811,1635,86.0,72.0,53.0,49.0,52.76,24.61,26.53,33.67,0.5333333333333333,0.6666666666666666,9,13,0
2022-2023,Fulham,Newcastle Utd,1,4,1494,1623,39.0,71.0,72.0,42.0,28.6,27.04,36.79,25.84,0.6,0.26666666666666666,11,8,-1
2022-2023,Bournemouth,Brentford,0,0,1493,1555,35.0,60.0,87.0,50.0,29.44,22.84,33.33,22.22,0.3333333333333333,0.3333333333333333,8,9,0
2022-2023,West Ham,Wolves,2,0,1544,1528,52.0,55.0,35.0,63.0,33.5,25.32,29.26,26.05,0.26666666666666666,0.3333333333333333,4,6,1
2022-2023,Manchester City,Manchester Utd,6,3,1863,1660,88.0,33.0,77.0,51.0,49.33,21.88,61.05,22.19,0.7333333333333333,0.8,17,12,1
2022-2023,Leeds United,Aston Villa,0,0,1543,1535,41.0,54.0,68.0,54.0,39.64,26.0,34.07,28.42,0.3333333333333333,0.26666666666666666,8,7,0
2022-2023,Leicester City,Nott'ham Forest,4,0,1524,1412,46.0,68.0,35.0,68.0,33.76,26.01,29.76,29.27,0.0,0.06666666666666667,1,4,1
2022-2023,Bournemouth,Leicester City,2,1,1496,1535,35.0,87.0,47.0,67.0,29.29,23.23,33.87,25.97,0.4,0.2,9,4,1
2022-2023,Newcastle Utd,Brentford,5,1,1633,1552,73.0,42.0,60.0,50.0,36.85,25.82,32.61,23.91,0.4,0.4,11,10,1
2022-2023,Manchester City,Southampton,4,0,1871,1478,89.0,33.0,36.0,83.0,49.38,21.86,30.87,27.07,0.8666666666666667,0.2,20,7,1
2022-2023,Chelsea,Wolves,3,0,1698,1513,52.0,54.0,35.0,63.0,53.67,24.59,29.17,25.96,0.6,0.3333333333333333,13,6,1
2022-2023,Brighton,Tottenham,0,1,1642,1721,72.0,49.0,59.0,50.0,26.4,34.01,43.71,24.4,0.6666666666666666,0.6666666666666666,14,17,-1
2022-2023,West Ham,Fulham,3,1,1559,1484,52.0,55.0,39.0,71.0,33.57,25.3,28.55,26.99,0.4666666666666667,0.4,7,11,1
2022-2023,Crystal Palace,Leeds United,2,1,1574,1543,44.0,62.0,41.0,68.0,28.68,25.93,39.56,26.13,0.3333333333333333,0.3333333333333333,6,9,1
2022-2023,Arsenal,Liverpool,3,2,1734,1804,77.0,45.0,86.0,53.0,53.97,24.48,52.72,24.68,0.8,0.5333333333333333,21,10,1
2022-2023,Everton,Manchester Utd,1,2,1545,1652,41.0,69.0,77.0,51.0,36.21,27.93,61.0,22.17,0.6,0.8,10,12,-1
2022-2023,Nott'ham Forest,Aston Villa,1,1,1401,1535,35.0,54.0,68.0,54.0,29.61,29.13,34.03,28.49,0.0,0.3333333333333333,4,8,0
2022-2023,Brentford,Brighton,2,0,1540,1630,60.0,50.0,72.0,49.0,31.91,23.4,26.26,33.84,0.3333333333333333,0.4666666666666667,10,14,1
2022-2023,Leicester City,Crystal Palace,0,0,1517,1589,47.0,44.0,67.0,62.0,33.82,25.93,28.82,25.88,0.2,0.3333333333333333,4,9,0
2022-2023,Fulham,Bournemouth,2,2,1471,1514,39.0,35.0,71.0,87.0,28.5,26.94,29.65,23.12,0.4,0.6,11,12,0
2022-2023,Wolves,Nott'ham Forest,1,0,1505,1407,35.0,63.0,35.0,68.0,29.07,25.88,29.47,29.47,0.26666666666666666,0.06666666666666667,6,5,1
2022-2023,Tottenham,Everton,2,0,1733,1534,59.0,50.0,41.0,69.0,43.76,24.38,36.18,27.91,0.6666666666666666,0.5333333333333333,20,10,1
2022-2023,Southampton,West Ham,1,1,1475,1572,36.0,52.0,83.0,55.0,30.84,27.04,33.63,25.27,0.2,0.4666666666666667,7,10,0
2022-2023,Aston Villa,Chelsea,0,2,1529,1706,54.0,54.0,52.0,54.0,34.0,28.56,53.71,24.57,0.4,0.8,9,16,-1
2022-2023,Leeds United,Arsenal,0,1,1528,1753,41.0,68.0,77.0,45.0,39.49,26.09,54.01,24.46,0.13333333333333333,0.8,9,24,-1
2022-2023,Manchester Utd,Newcastle Utd,0,0,1663,1645,77.0,74.0,51.0,41.0,61.03,22.16,36.91,25.79,0.8,0.5333333333333333,15,14,0
2022-2023,Liverpool,Manchester City,1,0,1785,1874,86.0,53.0,90.0,33.0,52.67,24.66,49.43,21.83,0.5333333333333333,0.8666666666666667,10,23,1
2022-2023,Brighton,Nott'ham Forest,0,0,1610,1395,72.0,35.0,49.0,68.0,26.13,33.67,29.33,29.33,0.26666666666666666,0.06666666666666667,14,5,0
2022-2023,Crystal Palace,Wolves,2,1,1586,1517,44.0,62.0,35.0,63.0,28.77,26.03,29.3,25.8,0.4,0.4,10,9,1
2022-2023,Bournemouth,Southampton,0,1,1512,1479,35.0,87.0,36.0,83.0,29.5,23.5,30.8,27.12,0.6,0.06666666666666667,13,8,-1
2022-2023,Brentford,Chelsea,0,0,1560,1714,60.0,52.0,50.0,54.0,33.33,22.92,53.75,24.55,0.4666666666666667,0.8,13,19,0
2022-2023,Liverpool,West Ham,1,0,1805,1568,86.0,53.0,52.0,55.0,52.71,24.63,33.6,25.35,0.5333333333333333,0.4666666666666667,13,11,1
2022-2023,Newcastle Utd,Everton,1,0,1646,1526,74.0,41.0,41.0,69.0,36.88,25.86,36.14,27.88,0.6,0.4666666666666667,15,10,1
2022-2023,Manchester Utd,Tottenham,2,0,1662,1741,77.0,51.0,59.0,50.0,60.98,22.22,43.8,24.35,0.6666666666666666,0.8,16,23,1
2022-2023,Fulham,Aston Villa,3,0,1473,1521,39.0,71.0,54.0,54.0,28.45,27.07,33.97,28.53,0.26666666666666666,0.4,12,9,1
2022-2023,Leicester City,Leeds United,2,0,1520,1521,47.0,67.0,41.0,68.0,33.76,26.05,39.42,26.04,0.26666666666666666,0.13333333333333333,5,9,1
2022-2023,Nott'ham Forest,Liverpool,1,0,1404,1812,35.0,68.0,86.0,53.0,29.19,29.67,52.75,24.61,0.13333333333333333,0.5333333333333333,6,16,1
2022-2023,Everton,Crystal Palace,3,0,1515,1599,41.0,69.0,44.0,62.0,36.11,27.86,28.91,25.98,0.4,0.5333333333333333,10,13,1
2022-2023,Manchester City,Brighton,3,1,1854,1601,90.0,33.0,72.0,49.0,49.38,21.81,26.0,34.0,0.6666666666666666,0.3333333333333333,23,15,1
2022-2023,Chelsea,Manchester Utd,1,1,1707,1682,52.0,77.0,54.0,51.0,53.7,24.61,61.02,22.2,0.8666666666666667,0.6666666666666666,20,19,0
2022-2023,Aston Villa,Brentford,4,0,1503,1567,54.0,54.0,60.0,50.0,33.94,28.5,32.65,24.49,0.3333333333333333,0.3333333333333333,9,14,1
2022-2023,Wolves,Leicester City,0,4,1504,1536,35.0,63.0,47.0,67.0,29.21,25.71,33.87,26.0,0.2,0.4666666666666667,9,8,-1
2022-2023,Leeds United,Fulham,2,3,1505,1491,41.0,68.0,39.0,70.0,39.35,25.99,28.57,27.02,0.06666666666666667,0.4666666666666667,9,15,-1
2022-2023,Southampton,Arsenal,1,1,1497,1760,36.0,77.0,83.0,45.0,30.88,27.09,54.04,24.44,0.26666666666666666,0.8,11,27,0
2022-2023,Tottenham,Newcastle Utd,1,2,1721,1657,59.0,50.0,74.0,41.0,43.77,24.33,36.94,25.84,0.6,0.7333333333333333,23,18,-1
2022-2023,West Ham,Bournemouth,2,0,1561,1494,52.0,55.0,35.0,87.0,33.57,25.32,29.35,23.38,0.4666666666666667,0.4,11,13,1
2022-2023,Leicester City,Manchester City,0,1,1551,1860,48.0,66.0,90.0,33.0,33.97,25.96,49.43,21.79,0.6666666666666666,0.8,11,26,-1
2022-2023,Brentford,Wolves,1,1,1548,1489,60.0,35.0,50.0,63.0,32.0,24.0,29.11,25.63,0.3333333333333333,0.2,14,9,0
2022-2023,Crystal Palace,Southampton,1,0,1579,1507,44.0,62.0,36.0,83.0,28.85,25.93,30.85,27.17,0.4666666666666667,0.3333333333333333,13,12,1
2022-2023,Newcastle Utd,Aston Villa,4,0,1676,1522,74.0,41.0,55.0,53.0,37.0,25.81,34.0,28.48,0.8666666666666667,0.3333333333333333,21,12,1
2022-2023,Brighton,Chelsea,4,1,1595,1706,72.0,49.0,52.0,54.0,25.87,33.83,53.65,24.68,0.13333333333333333,0.7333333333333333,15,21,1
2022-2023,Bournemouth,Tottenham,2,3,1481,1702,35.0,87.0,59.0,50.0,29.21,23.27,43.73,24.31,0.3333333333333333,0.4,13,23,-1
2022-2023,Fulham,Everton,0,0,1508,1535,39.0,41.0,70.0,68.0,28.69,26.98,36.17,27.84,0.4666666666666667,0.4,18,13,0
2022-2023,Liverpool,Leeds United,1,2,1783,1488,86.0,53.0,41.0,68.0,52.71,24.59,39.28,25.95,0.4666666666666667,0.06666666666666667,16,9,-1
2022-2023,Arsenal,Nott'ham Forest,5,0,1750,1433,77.0,45.0,35.0,68.0,54.0,24.51,29.52,29.52,0.8666666666666667,0.3333333333333333,28,9,1
2022-2023,Manchester Utd,West Ham,1,0,1683,1574,77.0,51.0,52.0,55.0,60.96,22.27,33.63,25.3,0.5333333333333333,0.6666666666666666,20,14,1
2022-2023,Nott'ham Forest,Brentford,2,2,1429,1545,35.0,60.0,68.0,50.0,29.38,29.38,31.37,25.49,0.3333333333333333,0.3333333333333333,9,15,0
2022-2023,Leeds United,Bournemouth,4,3,1515,1474,41.0,68.0,35.0,87.0,39.39,25.9,29.06,23.15,0.2,0.26666666666666666,12,13,1
2022-2023,Manchester City,Fulham,2,1,1865,1509,90.0,33.0,39.0,70.0,49.49,21.77,28.64,27.1,0.8,0.5333333333333333,29,19,1
2022-2023,Wolves,Brighton,2,3,1492,1616,35.0,63.0,73.0,49.0,29.02,25.87,26.24,33.66,0.26666666666666666,0.26666666666666666,10,18,-1
2022-2023,Everton,Leicester City,0,2,1534,1546,41.0,68.0,48.0,66.0,36.14,27.9,33.92,25.92,0.26666666666666666,0.4666666666666667,14,11,-1
2022-2023,Chelsea,Arsenal,0,1,1685,1754,52.0,54.0,78.0,44.0,53.61,24.66,54.04,24.48,0.5333333333333333,0.8666666666666667,21,31,-1
2022-2023,West Ham,Crystal Palace,1,2,1563,1592,52.0,55.0,44.0,62.0,33.6,25.27,28.99,25.88,0.4666666666666667,0.6666666666666666,14,16,-1
2022-2023,Southampton,Newcastle Utd,1,4,1494,1685,36.0,83.0,75.0,41.0,30.81,27.14,37.06,25.79,0.3333333333333333,0.8666666666666667,12,24,-1
2022-2023,Aston Villa,Manchester Utd,3,1,1513,1694,55.0,53.0,77.0,51.0,33.97,28.45,61.0,22.25,0.26666666666666666,0.7333333333333333,12,23,1
2022-2023,Tottenham,Liverpool,1,2,1709,1756,59.0,50.0,86.0,53.0,43.78,24.29,52.66,24.57,0.6,0.4,26,16,-1
2022-2023,Manchester City,Brentford,1,2,1869,1540,90.0,33.0,60.0,50.0,49.54,21.74,30.77,26.92,0.8,0.4,32,16,-1
2022-2023,Tottenham,Leeds United,4,3,1695,1529,59.0,50.0,41.0,68.0,43.74,24.27,39.5,25.85,0.4,0.4,26,15,1
2022-2023,Liverpool,Southampton,3,1,1770,1486,86.0,53.0,36.0,83.0,52.7,24.55,30.78,27.11,0.6,0.3333333333333333,19,12,1
2022-2023,Bournemouth,Everton,3,0,1460,1519,35.0,87.0,41.0,68.0,28.92,23.04,36.11,27.87,0.06666666666666667,0.26666666666666666,13,14,1
2022-2023,West Ham,Leicester City,0,2,1548,1561,52.0,55.0,48.0,66.0,33.56,25.25,34.03,25.88,0.26666666666666666,0.6666666666666666,14,14,-1
2022-2023,Nott'ham Forest,Crystal Palace,1,0,1434,1607,35.0,68.0,44.0,62.0,29.25,29.72,29.13,25.83,0.3333333333333333,0.6666666666666666,10,19,1
2022-2023,Newcastle Utd,Chelsea,1,0,1693,1672,76.0,41.0,52.0,54.0,37.12,25.76,53.56,24.64,0.8666666666666667,0.3333333333333333,27,21,1
2022-2023,Wolves,Arsenal,0,2,1481,1767,35.0,63.0,78.0,44.0,28.93,25.79,54.08,24.46,0.26666666666666666,0.8666666666666667,10,34,-1
2022-2023,Brighton,Aston Villa,1,2,1627,1537,73.0,49.0,55.0,53.0,26.6,33.5,34.03,28.42,0.4666666666666667,0.4,21,15,-1
2022-2023,Fulham,Manchester Utd,1,2,1505,1670,39.0,70.0,77.0,51.0,28.6,27.05,60.94,22.23,0.5333333333333333,0.5333333333333333,19,23,-1
2022-2023,Brentford,Tottenham,2,2,1568,1704,60.0,59.0,50.0,50.0,32.08,26.42,43.79,24.25,0.4,0.4,19,29,0
2022-2023,Southampton,Brighton,1,3,1481,1607,36.0,83.0,73.0,49.0,30.74,27.08,26.47,33.33,0.26666666666666666,0.4666666666666667,12,21,-1
2022-2023,Leicester City,Newcastle Utd,0,3,1576,1708,48.0,66.0,76.0,41.0,34.13,25.84,37.18,25.74,0.8,1.0,17,30,-1
2022-2023,Crystal Palace,Fulham,0,3,1584,1496,44.0,62.0,39.0,70.0,29.07,25.78,28.55,27.01,0.6,0.4666666666666667,19,19,-1
2022-2023,Everton,Wolves,1,2,1500,1476,41.0,68.0,35.0,63.0,36.08,27.85,28.84,25.71,0.26666666666666666,0.06666666666666667,14,10,-1
2022-2023,Aston Villa,Liverpool,1,3,1557,1775,55.0,53.0,86.0,53.0,34.09,28.4,52.74,24.53,0.6,0.6,18,22,-1
2022-2023,Arsenal,West Ham,3,1,1772,1533,78.0,44.0,52.0,55.0,54.12,24.44,33.53,25.22,0.8666666666666667,0.2,37,14,1
2022-2023,Chelsea,Bournemouth,2,0,1657,1479,52.0,54.0,35.0,86.0,53.52,24.61,29.27,22.93,0.13333333333333333,0.2,21,16,1
2022-2023,Manchester Utd,Nott'ham Forest,3,0,1679,1457,77.0,51.0,35.0,68.0,60.98,22.21,29.58,29.58,0.6666666666666666,0.5333333333333333,26,13,1
2022-2023,Leeds United,Manchester City,1,3,1520,1841,41.0,68.0,90.0,33.0,39.43,25.81,49.49,21.72,0.4,0.6,15,32,-1
2022-2023,West Ham,Brentford,0,2,1527,1574,52.0,55.0,60.0,50.0,33.5,25.2,31.48,27.78,0.2,0.4,14,20,-1
2022-2023,Liverpool,Leicester City,2,1,1782,1566,86.0,53.0,48.0,66.0,52.78,24.51,34.08,25.8,0.6,0.6,25,17,1
2022-2023,Wolves,Manchester Utd,0,1,1493,1686,35.0,63.0,77.0,51.0,29.06,25.62,61.01,22.19,0.26666666666666666,0.6666666666666666,13,29,-1
2022-2023,Newcastle Utd,Leeds United,0,0,1718,1516,76.0,41.0,41.0,68.0,37.24,25.71,39.36,25.76,1.0,0.4,33,15,0
2022-2023,Fulham,Southampton,2,1,1516,1471,39.0,69.0,36.0,83.0,28.67,26.96,30.71,27.05,0.4666666666666667,0.06666666666666667,22,12,1
2022-2023,Manchester City,Everton,1,1,1845,1483,90.0,41.0,33.0,68.0,49.54,21.7,36.04,27.83,0.8,0.26666666666666666,35,14,0
2022-2023,Bournemouth,Crystal Palace,0,2,1471,1564,35.0,86.0,44.0,62.0,29.13,22.82,29.01,25.73,0.2,0.4,16,19,-1
2022-2023,Brighton,Arsenal,2,4,1617,1778,73.0,49.0,78.0,44.0,26.83,33.17,54.16,24.42,0.6,0.8666666666666667,24,40,-1
2022-2023,Tottenham,Aston Villa,0,2,1698,1550,59.0,50.0,55.0,53.0,43.75,24.32,34.06,28.37,0.4666666666666667,0.6,30,18,-1
2022-2023,Nott'ham Forest,Chelsea,1,1,1450,1665,35.0,52.0,68.0,54.0,29.44,29.44,53.56,24.59,0.4666666666666667,0.26666666666666666,13,24,0
2022-2023,Brentford,Liverpool,3,1,1588,1789,60.0,50.0,86.0,53.0,32.73,27.27,52.83,24.49,0.6,0.8,23,28,1
2022-2023,Leicester City,Fulham,0,1,1559,1530,48.0,66.0,39.0,69.0,34.02,25.76,28.79,26.92,0.4,0.4666666666666667,17,25,-1
2022-2023,Everton,Brighton,1,4,1495,1608,41.0,68.0,73.0,49.0,36.01,27.89,26.7,33.01,0.13333333333333333,0.6,15,24,-1
2022-2023,Arsenal,Newcastle Utd,0,0,1787,1710,78.0,76.0,44.0,41.0,54.2,24.4,37.2,25.78,1.0,0.8666666666666667,43,34,0
2022-2023,Manchester Utd,Bournemouth,3,0,1694,1459,77.0,51.0,35.0,86.0,61.04,22.17,28.99,22.71,0.8,0.2,32,16,1
2022-2023,Southampton,Nott'ham Forest,0,1,1457,1459,36.0,83.0,35.0,68.0,30.68,27.02,29.3,29.77,0.0,0.3333333333333333,12,14,-1
2022-2023,Leeds United,West Ham,2,2,1524,1513,41.0,52.0,68.0,55.0,39.29,25.89,33.46,25.17,0.4666666666666667,0.0,16,14,0
2022-2023,Aston Villa,Wolves,1,1,1572,1485,55.0,35.0,53.0,63.0,34.12,28.34,28.97,25.55,0.6,0.26666666666666666,21,13,0
2022-2023,Crystal Palace,Tottenham,0,4,1576,1676,44.0,62.0,59.0,50.0,29.15,25.68,43.71,24.29,0.6,0.4666666666666667,22,30,-1
2022-2023,Chelsea,Manchester City,0,1,1656,1833,52.0,54.0,90.0,33.0,53.51,24.66,49.49,21.78,0.26666666666666666,0.6666666666666666,25,36,-1
2022-2023,Fulham,Chelsea,2,1,1547,1648,39.0,69.0,52.0,54.0,28.91,26.87,53.46,24.64,0.6,0.26666666666666666,28,25,1
2022-2023,Aston Villa,Leeds United,2,1,1568,1523,55.0,53.0,41.0,68.0,34.09,28.41,39.22,26.02,0.6666666666666666,0.3333333333333333,22,17,1
2022-2023,Manchester Utd,Manchester City,2,1,1701,1841,77.0,51.0,90.0,33.0,61.08,22.16,49.54,21.76,0.8,0.6666666666666666,35,39,1
2022-2023,Everton,Southampton,1,2,1484,1441,41.0,68.0,36.0,83.0,35.98,27.86,30.64,26.99,0.06666666666666667,0.0,15,12,-1
2022-2023,Wolves,West Ham,1,0,1489,1514,35.0,63.0,52.0,55.0,28.88,25.78,33.43,25.25,0.26666666666666666,0.06666666666666667,14,15,1
2022-2023,Nott'ham Forest,Leicester City,2,0,1475,1542,35.0,68.0,48.0,66.0,29.63,29.63,33.97,25.71,0.5333333333333333,0.4,17,17,1
2022-2023,Brighton,Liverpool,3,0,1619,1765,74.0,49.0,86.0,53.0,27.05,32.85,52.78,24.47,0.6,0.8,27,28,1
2022-2023,Brentford,Bournemouth,2,0,1612,1452,60.0,50.0,35.0,86.0,33.93,26.79,28.85,22.6,0.7333333333333333,0.2,26,16,1
2022-2023,Chelsea,Crystal Palace,1,0,1627,1564,52.0,54.0,44.0,62.0,53.42,24.62,29.09,25.63,0.26666666666666666,0.4,25,22,1
2022-2023,Newcastle Utd,Fulham,1,0,1713,1568,76.0,41.0,39.0,69.0,37.17,25.86,29.03,26.83,0.7333333333333333,0.8,35,31,1
2022-2023,Tottenham,Arsenal,0,2,1688,1784,60.0,49.0,78.0,44.0,43.76,24.27,54.15,24.47,0.4666666666666667,0.8666666666666667,33,44,-1
2022-2023,Crystal Palace,Manchester Utd,1,1,1551,1723,44.0,77.0,62.0,51.0,29.04,25.58,61.11,22.14,0.2,1.0,22,38,0
2022-2023,Manchester City,Tottenham,4,2,1819,1676,90.0,33.0,60.0,49.0,49.49,21.73,43.72,24.25,0.4666666666666667,0.4666666666666667,39,33,1
2022-2023,Liverpool,Chelsea,0,0,1743,1640,86.0,52.0,53.0,54.0,52.74,24.44,53.46,24.59,0.6,0.4666666666666667,28,28,0
2022-2023,Bournemouth,Nott'ham Forest,1,1,1443,1494,35.0,35.0,86.0,68.0,28.71,22.49,29.95,29.49,0.2,0.6666666666666666,16,20,0
2022-2023,Southampton,Aston Villa,0,1,1459,1582,36.0,83.0,55.0,53.0,30.72,26.96,34.15,28.38,0.2,0.6666666666666666,15,25,-1
2022-2023,Leicester City,Brighton,2,2,1523,1641,48.0,74.0,66.0,49.0,33.91,25.67,27.4,32.69,0.2,0.6,17,30,0
2022-2023,West Ham,Everton,2,0,1497,1466,52.0,55.0,41.0,68.0,33.4,25.22,35.95,27.84,0.06666666666666667,0.06666666666666667,15,15,1
2022-2023,Crystal Palace,Newcastle Utd,0,0,1558,1723,44.0,76.0,62.0,41.0,28.98,25.72,37.23,25.83,0.26666666666666666,0.7333333333333333,23,38,0
2022-2023,Manchester City,Wolves,3,0,1829,1506,90.0,33.0,35.0,63.0,49.54,21.71,29.1,25.7,0.6666666666666666,0.4666666666666667,42,17,1
2022-2023,Leeds United,Brentford,0,0,1509,1621,41.0,60.0,68.0,50.0,39.15,25.98,35.09,26.32,0.13333333333333333,0.8666666666666667,17,29,0
2022-2023,Arsenal,Manchester Utd,3,2,1796,1716,78.0,44.0,77.0,51.0,54.19,24.44,61.06,22.2,0.8666666666666667,0.8666666666666667,47,39,1
2022-2023,Fulham,Tottenham,0,1,1558,1666,39.0,69.0,60.0,49.0,28.98,26.78,43.69,24.23,0.8,0.26666666666666666,31,33,-1
2022-2023,Chelsea,Fulham,0,0,1645,1547,52.0,39.0,54.0,69.0,53.41,24.66,28.93,26.73,0.3333333333333333,0.6,29,31,0
2022-2023,Everton,Arsenal,1,0,1451,1808,41.0,68.0,78.0,44.0,35.92,27.82,54.23,24.42,0.06666666666666667,0.8666666666666667,15,50,1
2022-2023,Aston Villa,Leicester City,2,4,1593,1528,55.0,53.0,48.0,66.0,34.22,28.36,33.86,25.79,0.6666666666666666,0.06666666666666667,28,18,-1
2022-2023,Wolves,Liverpool,3,0,1502,1738,35.0,63.0,86.0,53.0,29.01,25.62,52.69,24.51,0.4666666666666667,0.4666666666666667,17,29,1
2022-2023,Manchester Utd,Crystal Palace,2,1,1704,1565,77.0,51.0,44.0,62.0,61.01,22.18,28.93,25.86,0.6666666666666666,0.3333333333333333,39,24,1
2022-2023,Brighton,Bournemouth,1,0,1636,1445,74.0,49.0,35.0,86.0,27.27,33.01,28.57,22.86,0.6666666666666666,0.06666666666666667,31,17,1
2022-2023,Brentford,Southampton,3,0,1616,1448,60.0,50.0,36.0,83.0,34.48,27.59,30.68,26.93,0.7333333333333333,0.2,30,15,1
2022-2023,Newcastle Utd,West Ham,1,1,1716,1512,76.0,52.0,41.0,55.0,37.19,25.9,33.46,25.2,0.6,0.26666666666666666,39,18,0
2022-2023,Nott'ham Forest,Leeds United,1,0,1492,1514,35.0,68.0,41.0,68.0,29.82,29.82,39.08,26.11,0.5333333333333333,0.2,21,18,1
2022-2023,Tottenham,Manchester City,1,0,1677,1833,60.0,49.0,90.0,33.0,43.73,24.21,49.59,21.69,0.4,0.6666666666666666,36,45,1
2022-2023,Manchester Utd,Leeds United,2,2,1714,1497,77.0,41.0,51.0,68.0,61.04,22.17,39.01,26.06,0.6666666666666666,0.2,42,18,0
2022-2023,West Ham,Chelsea,1,1,1520,1641,52.0,52.0,55.0,54.0,33.43,25.27,53.37,24.72,0.3333333333333333,0.3333333333333333,19,30,0
2022-2023,Leicester City,Tottenham,4,1,1547,1700,48.0,65.0,60.0,49.0,33.97,25.75,43.78,24.19,0.26666666666666666,0.6,21,39,1
2022-2023,Crystal Palace,Brighton,1,1,1555,1644,44.0,74.0,62.0,49.0,28.87,25.81,27.62,32.86,0.13333333333333333,0.6666666666666666,24,34,0
2022-2023,Arsenal,Brentford,1,1,1780,1625,78.0,60.0,44.0,50.0,54.18,24.4,35.59,27.12,0.6666666666666666,0.8666666666666667,50,33,0
2022-2023,Southampton,Wolves,1,2,1439,1527,36.0,83.0,35.0,62.0,30.65,26.9,29.23,25.54,0.2,0.4666666666666667,15,20,-1
2022-2023,Fulham,Nott'ham Forest,2,0,1551,1509,39.0,69.0,35.0,68.0,28.89,26.86,30.14,29.68,0.4666666666666667,0.7333333333333333,32,24,1
2022-2023,Bournemouth,Newcastle Utd,1,1,1437,1708,35.0,76.0,86.0,41.0,28.44,22.75,37.16,25.97,0.06666666666666667,0.4666666666666667,17,40,0
2022-2023,Leeds United,Manchester Utd,0,2,1506,1705,41.0,68.0,77.0,51.0,38.94,26.19,60.99,22.23,0.2,0.5333333333333333,19,43,-1
2022-2023,Manchester City,Aston Villa,3,1,1810,1574,90.0,33.0,55.0,53.0,49.54,21.67,34.18,28.33,0.6,0.6666666666666666,45,28,1
2022-2023,Liverpool,Everton,2,0,1713,1479,86.0,53.0,41.0,68.0,52.65,24.49,35.98,27.79,0.26666666666666666,0.26666666666666666,29,18,1
2022-2023,Arsenal,Manchester City,1,3,1773,1817,78.0,44.0,90.0,33.0,54.13,24.47,49.59,21.65,0.5333333333333333,0.6,51,48,-1
2022-2023,Aston Villa,Arsenal,2,4,1567,1759,55.0,53.0,78.0,44.0,34.15,28.3,54.09,24.45,0.4666666666666667,0.4666666666666667,28,51,-1
2022-2023,Brighton,Fulham,0,1,1640,1565,74.0,49.0,39.0,69.0,27.49,33.18,29.01,26.81,0.7333333333333333,0.4666666666666667,35,35,-1
2022-2023,Nott'ham Forest,Manchester City,1,1,1495,1831,35.0,90.0,68.0,33.0,30.0,29.55,49.64,21.62,0.6666666666666666,0.8,24,51,0
2022-2023,Chelsea,Southampton,0,1,1636,1427,52.0,54.0,36.0,83.0,53.32,24.79,30.62,26.87,0.4,0.2,31,15,-1
2022-2023,Everton,Leeds United,1,0,1472,1498,41.0,68.0,41.0,68.0,35.95,27.77,38.87,26.15,0.2,0.13333333333333333,18,19,1
2022-2023,Wolves,Bournemouth,0,1,1539,1447,35.0,62.0,35.0,86.0,29.45,25.46,28.3,23.11,0.6666666666666666,0.13333333333333333,23,18,-1
2022-2023,Brentford,Crystal Palace,1,1,1632,1559,60.0,44.0,50.0,62.0,35.0,28.33,28.82,25.95,0.7333333333333333,0.2,34,25,0
2022-2023,Newcastle Utd,Liverpool,0,2,1698,1720,76.0,41.0,86.0,53.0,37.12,26.04,52.69,24.47,0.4666666666666667,0.26666666666666666,41,32,-1
2022-2023,Manchester Utd,Leicester City,3,0,1713,1570,77.0,51.0,49.0,64.0,61.02,22.21,34.07,25.71,0.5333333333333333,0.4666666666666667,46,24,1
